"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",107,,84,20,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",157,13,124,16,2,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1625,20,488,25,1,1086,5,
"Otra (101)",14,14,,,,,,
"Ocupación no especificada (102)",60,7,30,19,,4,,
"Desocupado (103)",630,,,,,,,630
"Mujeres (104)",1859,248,89,430,10,940,22,120
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",181,178,,1,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,8,,1,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",68,4,10,28,4,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",316,,,314,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",3,,,2,1,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1001,3,73,12,1,890,22,
"Ocupación no especificada (115)",155,50,6,71,,28,,
"Desocupado (116)",120,,,,,,,120
