"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2422,9,1166,21,1,1123,102,
"Ocupaciñn no especificada (102)",21,,2,14,,5,,
"Desocupado (103)",314,,,,,,,314
"Mujeres (104)",1510,135,179,407,8,616,48,117
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",107,107,,,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,9,,,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",78,4,6,61,1,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",265,,,258,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,2,4,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",839,3,168,34,,586,48,
"Ocupaciñn no especificada (115)",82,7,3,49,,23,,
"Desocupado (116)",117,,,,,,,117
