"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Ocupación no especificada (095)",15,2,3,10,,,
"Mujeres (096)",559,231,81,150,7,19,71
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",124,120,,4,,,
"Técnicos de nivel medio y trab. asimilados (099)",18,14,,2,2,,
"Jefes y empleados de oficina (100)",45,45,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",102,15,2,77,1,7,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",15,,,12,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",43,,38,5,,,
"Obreros construc.,conf.,papel, fab., instr. (104)",4,,1,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",193,32,35,44,,11,71
"Ocupación no especificada (107)",14,4,5,3,1,1,
