"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",633,5,330,8,1,289,,
"Ocupaciñn no especificada (102)",18,4,2,8,,4,,
"Desocupado (103)",74,,,,,,,74
"Mujeres (104)",799,54,87,378,55,201,7,17
"Profes., científicos e intelectuales (106)",36,35,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",2,2,,,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",18,2,,13,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",393,,,340,53,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",3,,,2,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",301,8,81,10,,195,7,
"Ocupaciñn no especificada (115)",25,3,6,12,,4,,
"Desocupado (116)",17,,,,,,,17
