"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",141,105,36,,,,
"Enseñanza (126)",75,66,1,8,,,
"Servicios sociales y de salud (127)",40,35,2,3,,,
"Otras activ. serv.comun.soc y personales (128)",14,10,1,1,2,,
"Hogares privados con servicio doméstico (129)",73,,,,,,73
"Actividad economica no especificada (131)",29,13,6,5,1,4,
,,,,,,,
"RURAL (132)",2191,262,882,600,141,298,8
"Agric., ganadería, caza y silvicultura (133)",1194,6,338,454,130,266,
"Pesca (134)",20,,2,18,,,
"Explotación de minas y canteras (135)",1,,1,,,,
"Industrias manufactureras (136)",68,1,19,37,2,9,
"Suministro de electricidad, gas y agua (137)",3,2,1,,,,
"Construcción (138)",83,13,66,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",73,7,3,48,4,11,
"Venta, mant.y rep. veh.autom y motoc. (140)",13,2,3,3,2,3,
"Comercio al por mayor (141)",2,,,2,,,
"Comercio al por menor (142)",58,5,,43,2,8,
"Hoteles y restaurantes (143)",40,8,5,18,3,6,
"Trans., almac. y comunicaciones (144)",34,10,10,13,,1,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",22,9,11,2,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",574,164,410,,,,
"Enseñanza (148)",21,19,,1,,1,
"Servicios sociales y de salud (149)",14,8,3,3,,,
"Otras activ. serv.comun.soc y personales (150)",4,2,,2,,,
"Hogares privados con servicio doméstico (151)",8,,,,,,8
"Actividad economica no especificada (153)",31,12,13,1,1,4,
"Hombres (154)",1494,158,712,403,103,114,4
"Agric., ganadería, caza y silvicultura (155)",758,5,231,321,96,105,
"Pesca (156)",20,,2,18,,,
"Explotación de minas y canteras (157)",1,,1,,,,
"Industrias manufactureras (158)",44,1,15,23,2,3,
"Suministro de electricidad, gas y agua (159)",3,2,1,,,,
"Construcción (160)",80,13,64,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",25,2,3,13,4,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",12,2,3,3,2,2,
"Comercio al por mayor (163)",1,,,1,,,
"Comercio al por menor (164)",12,,,9,2,1,
"Hoteles y restaurantes (165)",10,1,1,7,,1,
"Trans., almac. y comunicaciones (166)",33,9,10,13,,1,
"Activid.inmobil., empres. y alquileres (168)",19,6,11,2,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",471,108,363,,,,
"Enseñanza (170)",4,4,,,,,
"Servicios sociales y de salud (171)",4,1,,3,,,
"Otras activ. serv.comun.soc y personales (172)",1,1,,,,,
"Hogares privados con servicio doméstico (173)",4,,,,,,4
"Actividad economica no especificada (175)",17,5,10,1,,1,
"Mujeres (176)",697,104,170,197,38,184,4
"Agric., ganadería, caza y silvicultura (177)",436,1,107,133,34,161,
"Industrias manufactureras (180)",24,,4,14,,6,
"Construcción (182)",3,,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",48,5,,35,,8,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,,,1,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",46,5,,34,,7,
"Hoteles y restaurantes (187)",30,7,4,11,3,5,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",3,3,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",103,56,47,,,,
"Enseñanza (192)",17,15,,1,,1,
"Servicios sociales y de salud (193)",10,7,3,,,,
"Otras activ. serv.comun.soc y personales (194)",3,1,,2,,,
"Hogares privados con servicio doméstico (195)",4,,,,,,4
"Actividad economica no especificada (197)",14,7,3,,1,3,
