"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",34,22,,8,4,,,
"Jefes y empleados de oficina (095)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",109,48,,52,4,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1160,4,3,1017,136,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",119,,72,45,2,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",273,37,72,155,6,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1377,61,934,41,1,337,3,
"Otra (101)",8,8,,,,,,
"Ocupación no especificada (102)",15,2,3,10,,,,
"Desocupado (103)",228,,,,,,,228
"Mujeres (104)",624,231,81,150,7,19,71,65
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",124,120,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",18,14,,2,2,,,
"Jefes y empleados de oficina (108)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",102,15,2,77,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",15,,,12,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",43,,38,5,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,,1,3,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",193,32,35,44,,11,71,
"Ocupación no especificada (115)",14,4,5,3,1,1,,
"Desocupado (116)",65,,,,,,,65
