"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",49,,12,25,7,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",112,17,44,48,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2668,6,625,70,,1961,6,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",129,13,9,88,,19,,
"Desocupado (103)",467,,,,,,,467
"Mujeres (104)",3201,98,261,936,10,1755,22,119
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",48,43,,4,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",10,9,,1,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",77,17,,48,,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",745,,,736,8,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,2,9,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,,2,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2019,11,250,34,,1702,22,
"Ocupación no especificada (115)",163,12,9,102,2,38,,
"Desocupado (116)",119,,,,,,,119
