"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"RURAL (132)",7791,147,944,4502,158,1964,76
"Agric., ganadería, caza y silvicultura (133)",7253,1,876,4299,148,1929,
"Explotación de minas y canteras (135)",2,,2,,,,
"Industrias manufactureras (136)",28,,1,24,,3,
"Construcción (138)",40,,31,4,1,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",108,4,,86,2,16,
"Venta, mant.y rep. veh.autom y motoc. (140)",2,,,2,,,
"Comercio al por mayor (141)",6,,,6,,,
"Comercio al por menor (142)",100,4,,78,2,16,
"Hoteles y restaurantes (143)",31,4,,27,,,
"Trans., almac. y comunicaciones (144)",22,3,1,17,,1,
"Activid.inmobil., empres. y alquileres (146)",4,4,,,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",9,8,1,,,,
"Enseñanza (148)",115,108,,7,,,
"Servicios sociales y de salud (149)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (150)",6,3,,3,,,
"Hogares privados con servicio doméstico (151)",76,,,,,,76
"Actividad economica no especificada (153)",90,5,32,35,7,11,
"Hombres (154)",5950,92,740,4043,143,922,10
"Agric., ganadería, caza y silvicultura (155)",5663,1,683,3932,138,909,
"Explotación de minas y canteras (157)",2,,2,,,,
"Industrias manufactureras (158)",23,,1,19,,3,
"Construcción (160)",40,,31,4,1,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",59,1,,53,,5,
"Venta, mant.y rep. veh.autom y motoc. (162)",2,,,2,,,
"Comercio al por mayor (163)",3,,,3,,,
"Comercio al por menor (164)",54,1,,48,,5,
"Hoteles y restaurantes (165)",4,1,,3,,,
"Trans., almac. y comunicaciones (166)",22,3,1,17,,1,
"Activid.inmobil., empres. y alquileres (168)",4,4,,,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",9,8,1,,,,
"Enseñanza (170)",68,65,,3,,,
"Servicios sociales y de salud (171)",4,4,,,,,
"Otras activ. serv.comun.soc y personales (172)",2,1,,1,,,
"Hogares privados con servicio doméstico (173)",10,,,,,,10
"Actividad economica no especificada (175)",40,4,21,11,4,,
"Mujeres (176)",1841,55,204,459,15,1042,66
"Agric., ganadería, caza y silvicultura (177)",1590,,193,367,10,1020,
"Industrias manufactureras (180)",5,,,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",49,3,,33,2,11,
"Comercio al por mayor (185)",3,,,3,,,
"Comercio al por menor (186)",46,3,,30,2,11,
"Hoteles y restaurantes (187)",27,3,,24,,,
"Enseñanza (192)",47,43,,4,,,
"Servicios sociales y de salud (193)",3,3,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,2,,2,,,
"Hogares privados con servicio doméstico (195)",66,,,,,,66
"Actividad economica no especificada (197)",50,1,11,24,3,11,
