"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom y motoc. (118)",51,23,2,19,3,4,
"Comercio al por mayor (119)",73,21,1,37,6,8,
"Comercio al por menor (120)",2501,315,1,1872,66,247,
"Hoteles y restaurantes (121)",951,234,48,601,28,40,
"Trans., almac. y comunicaciones (122)",223,137,18,56,8,4,
"Intermediación financiera (123)",57,57,,,,,
"Activid.inmobil., empres. y alquileres (124)",466,357,30,65,10,4,
"Admin.pub. y defensa; p. segur soc.afil (125)",950,683,267,,,,
"Enseñanza (126)",1277,1201,,73,3,,
"Servicios sociales y de salud (127)",521,491,8,19,,3,
"Otras activ. serv.comun.soc y personales (128)",311,164,21,108,5,13,
"Hogares privados con servicio doméstico (129)",460,,,,,,460
"Actividad economica no especificada (131)",599,317,111,109,7,55,
,,,,,,,
"RURAL (132)",5295,592,1985,2009,48,646,15
"Agric., ganadería, caza y silvicultura (133)",2877,14,495,1707,40,621,
"Pesca (134)",14,,3,11,,,
"Explotación de minas y canteras (135)",300,93,201,6,,,
"Industrias manufactureras (136)",48,2,23,21,1,1,
"Suministro de electricidad, gas y agua (137)",10,2,8,,,,
"Construcción (138)",413,21,384,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",133,15,11,101,3,3,
"Venta, mant.y rep. veh.autom y motoc. (140)",27,4,9,13,1,,
"Comercio al por mayor (141)",9,4,1,4,,,
"Comercio al por menor (142)",97,7,1,84,2,3,
"Hoteles y restaurantes (143)",70,11,19,28,3,9,
"Trans., almac. y comunicaciones (144)",109,25,35,48,,1,
"Intermediación financiera (145)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (146)",106,87,12,7,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",791,145,646,,,,
"Enseñanza (148)",104,89,,15,,,
"Servicios sociales y de salud (149)",36,30,1,5,,,
"Otras activ. serv.comun.soc y personales (150)",42,16,17,5,1,3,
"Hogares privados con servicio doméstico (151)",15,,,,,,15
"Actividad economica no especificada (153)",223,38,130,47,,8,
"Hombres (154)",3650,424,1596,1379,38,210,3
"Agric., ganadería, caza y silvicultura (155)",1798,12,357,1196,33,200,
"Pesca (156)",10,,2,8,,,
"Explotación de minas y canteras (157)",296,90,200,6,,,
"Industrias manufactureras (158)",38,2,22,13,1,,
"Suministro de electricidad, gas y agua (159)",10,2,8,,,,
"Construcción (160)",363,20,335,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",70,9,11,47,2,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",26,3,9,13,1,,
"Comercio al por mayor (163)",6,3,1,2,,,
"Comercio al por menor (164)",38,3,1,32,1,1,
"Hoteles y restaurantes (165)",28,6,6,10,2,4,
"Trans., almac. y comunicaciones (166)",103,20,34,48,,1,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",93,78,10,5,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",605,106,499,,,,
"Enseñanza (170)",38,31,,7,,,
"Servicios sociales y de salud (171)",21,16,1,4,,,
"Otras activ. serv.comun.soc y personales (172)",29,13,12,2,,2,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",144,18,99,25,,2,
"Mujeres (176)",1645,168,389,630,10,436,12
"Agric., ganadería, caza y silvicultura (177)",1079,2,138,511,7,421,
"Pesca (178)",4,,1,3,,,
"Explotación de minas y canteras (179)",4,3,1,,,,
"Industrias manufactureras (180)",10,,1,8,,1,
"Construcción (182)",50,1,49,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",63,6,,54,1,2,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",3,1,,2,,,
"Comercio al por menor (186)",59,4,,52,1,2,
"Hoteles y restaurantes (187)",42,5,13,18,1,5,
"Trans., almac. y comunicaciones (188)",6,5,1,,,,
"Intermediación financiera (189)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (190)",13,9,2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",186,39,147,,,,
"Enseñanza (192)",66,58,,8,,,
"Servicios sociales y de salud (193)",15,14,,1,,,
"Otras activ. serv.comun.soc y personales (194)",13,3,5,3,1,1,
"Hogares privados con servicio doméstico (195)",12,,,,,,12
"Actividad economica no especificada (197)",79,20,31,22,,6,
