"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1418,69,4,1136,16,193,
"Venta, mant.y rep. veh.autom y motoc. (118)",20,3,3,10,1,3,
"Comercio al por mayor (119)",49,7,,29,1,12,
"Comercio al por menor (120)",1349,59,1,1097,14,178,
"Hoteles y restaurantes (121)",426,97,10,287,7,25,
"Trans., almac. y comunicaciones (122)",64,23,7,31,1,2,
"Intermediación financiera (123)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (124)",69,44,4,14,4,3,
"Admin.pub. y defensa; p. segur soc.afil (125)",68,58,10,,,,
"Enseñanza (126)",412,373,,39,,,
"Servicios sociales y de salud (127)",75,70,1,4,,,
"Otras activ. serv.comun.soc y personales (128)",101,33,6,57,,5,
"Hogares privados con servicio doméstico (129)",144,,,,,,144
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",78,30,6,25,,17,
,,,,,,,
"RURAL (132)",13130,350,1603,6978,59,4073,67
"Agric., ganadería, caza y silvicultura (133)",10639,5,512,6176,48,3898,
"Pesca (134)",12,,,11,,1,
"Explotación de minas y canteras (135)",166,15,137,13,,1,
"Industrias manufactureras (136)",333,2,84,212,,35,
"Suministro de electricidad, gas y agua (137)",18,1,17,,,,
"Construcción (138)",944,71,729,96,2,46,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",305,22,12,227,3,41,
"Venta, mant.y rep. veh.autom y motoc. (140)",28,1,11,15,,1,
"Comercio al por mayor (141)",9,,,9,,,
"Comercio al por menor (142)",268,21,1,203,3,40,
"Hoteles y restaurantes (143)",104,34,12,50,2,6,
"Trans., almac. y comunicaciones (144)",101,20,10,58,2,11,
"Activid.inmobil., empres. y alquileres (146)",33,20,7,3,2,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",104,46,58,,,,
"Enseñanza (148)",115,82,3,27,,3,
"Servicios sociales y de salud (149)",10,7,,3,,,
"Otras activ. serv.comun.soc y personales (150)",28,8,3,17,,,
"Hogares privados con servicio doméstico (151)",67,,,,,,67
"Actividad economica no especificada (153)",151,17,19,85,,30,
"Hombres (154)",7385,259,1314,4582,36,1187,7
"Agric., ganadería, caza y silvicultura (155)",5470,5,282,4070,28,1085,
"Pesca (156)",10,,,9,,1,
"Explotación de minas y canteras (157)",164,15,135,13,,1,
"Industrias manufactureras (158)",228,2,75,132,,19,
"Suministro de electricidad, gas y agua (159)",18,1,17,,,,
"Construcción (160)",890,55,695,94,2,44,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",167,9,12,127,1,18,
"Venta, mant.y rep. veh.autom y motoc. (162)",28,1,11,15,,1,
"Comercio al por mayor (163)",8,,,8,,,
"Comercio al por menor (164)",131,8,1,104,1,17,
"Hoteles y restaurantes (165)",38,16,7,13,1,1,
"Trans., almac. y comunicaciones (166)",100,19,10,58,2,11,
"Activid.inmobil., empres. y alquileres (168)",30,18,6,3,2,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",94,39,55,,,,
"Enseñanza (170)",77,63,3,10,,1,
"Servicios sociales y de salud (171)",4,2,,2,,,
"Otras activ. serv.comun.soc y personales (172)",21,7,3,11,,,
"Hogares privados con servicio doméstico (173)",7,,,,,,7
"Actividad economica no especificada (175)",67,8,14,40,,5,
"Mujeres (176)",5745,91,289,2396,23,2886,60
"Agric., ganadería, caza y silvicultura (177)",5169,,230,2106,20,2813,
"Pesca (178)",2,,,2,,,
"Explotación de minas y canteras (179)",2,,2,,,,
"Industrias manufactureras (180)",105,,9,80,,16,
"Construcción (182)",54,16,34,2,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",138,13,,100,2,23,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",137,13,,99,2,23,
"Hoteles y restaurantes (187)",66,18,5,37,1,5,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",3,2,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",10,7,3,,,,
"Enseñanza (192)",38,19,,17,,2,
"Servicios sociales y de salud (193)",6,5,,1,,,
"Otras activ. serv.comun.soc y personales (194)",7,1,,6,,,
"Hogares privados con servicio doméstico (195)",60,,,,,,60
"Actividad economica no especificada (197)",84,9,5,45,,25,
