"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",23,18,5,,,,
"Enseñanza (126)",133,121,,8,,4,
"Servicios sociales y de salud (127)",34,29,,3,2,,
"Otras activ. serv.comun.soc y personales (128)",29,11,8,10,,,
"Hogares privados con servicio doméstico (129)",124,,,,,,124
"Actividad economica no especificada (131)",95,31,20,36,,8,
,,,,,,,
"RURAL (132)",10937,586,995,5867,43,3400,46
"Agric., ganadería, caza y silvicultura (133)",9684,6,699,5641,35,3303,
"Pesca (134)",139,,60,20,,59,
"Explotación de minas y canteras (135)",75,17,38,13,3,4,
"Industrias manufactureras (136)",73,1,45,22,1,4,
"Construcción (138)",43,,35,5,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",89,13,1,66,3,6,
"Venta, mant.y rep. veh.autom y motoc. (140)",8,1,1,6,,,
"Comercio al por mayor (141)",10,1,,7,2,,
"Comercio al por menor (142)",71,11,,53,1,6,
"Hoteles y restaurantes (143)",25,15,5,3,,2,
"Trans., almac. y comunicaciones (144)",30,12,13,5,,,
"Activid.inmobil., empres. y alquileres (146)",13,10,,3,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",59,52,7,,,,
"Enseñanza (148)",390,371,,14,,5,
"Servicios sociales y de salud (149)",58,51,1,3,,3,
"Otras activ. serv.comun.soc y personales (150)",24,17,1,4,,2,
"Hogares privados con servicio doméstico (151)",46,,,,,,46
"Actividad economica no especificada (153)",189,21,90,68,,10,
"Hombres (154)",6726,466,643,4538,22,1054,3
"Agric., ganadería, caza y silvicultura (155)",5715,4,370,4360,14,967,
"Pesca (156)",137,,59,19,,59,
"Explotación de minas y canteras (157)",66,16,36,8,3,3,
"Industrias manufactureras (158)",66,1,38,22,1,4,
"Construcción (160)",43,,35,5,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",72,10,1,55,3,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",7,1,1,5,,,
"Comercio al por mayor (163)",10,1,,7,2,,
"Comercio al por menor (164)",55,8,,43,1,3,
"Hoteles y restaurantes (165)",16,12,3,,,1,
"Trans., almac. y comunicaciones (166)",29,11,13,5,,,
"Activid.inmobil., empres. y alquileres (168)",12,9,,3,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",56,49,7,,,,
"Enseñanza (170)",306,289,,12,,5,
"Servicios sociales y de salud (171)",42,36,1,2,,3,
"Otras activ. serv.comun.soc y personales (172)",18,13,,3,,2,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",145,16,80,44,,5,
"Mujeres (176)",4211,120,352,1329,21,2346,43
"Agric., ganadería, caza y silvicultura (177)",3969,2,329,1281,21,2336,
"Pesca (178)",2,,1,1,,,
"Explotación de minas y canteras (179)",9,1,2,5,,1,
"Industrias manufactureras (180)",7,,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",17,3,,11,,3,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por menor (186)",16,3,,10,,3,
"Hoteles y restaurantes (187)",9,3,2,3,,1,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",3,3,,,,,
"Enseñanza (192)",84,82,,2,,,
"Servicios sociales y de salud (193)",16,15,,1,,,
"Otras activ. serv.comun.soc y personales (194)",6,4,1,1,,,
"Hogares privados con servicio doméstico (195)",43,,,,,,43
"Actividad economica no especificada (197)",44,5,10,24,,5,
