"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",31,14,,12,2,3,
"Comercio al por mayor (119)",66,26,1,34,,5,
"Comercio al por menor (120)",1699,296,3,1166,37,197,
"Hoteles y restaurantes (121)",619,207,14,356,13,29,
"Trans., almac. y comunicaciones (122)",144,107,7,24,1,5,
"Intermediación financiera (123)",36,34,1,,1,,
"Activid.inmobil., empres. y alquileres (124)",185,144,6,24,6,5,
"Admin.pub. y defensa; p. segur.soc.afil (125)",203,178,25,,,,
"Enseñanza (126)",680,639,,37,4,,
"Servicios sociales y de salud (127)",251,226,5,15,3,2,
"Otras activ. serv.comun.soc y personales (128)",291,118,39,125,3,6,
"Hogares privados con servicio doméstico (129)",391,,,,,,391
"Actividad economica no especificada (131)",196,65,26,64,3,38,
,,,,,,,
"RURAL (132)",4294,262,1152,2394,388,73,25
"Agric., ganadería, caza y silvicultura (133)",1166,2,786,239,86,53,
"Pesca (134)",407,,212,191,3,1,
"Explotación de minas y canteras (135)",1913,2,58,1575,275,3,
"Industrias manufactureras (136)",55,6,25,22,2,,
"Suministro de electricidad, gas y agua (137)",2,,2,,,,
"Construcción (138)",51,1,31,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",243,41,1,173,14,14,
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,4,,8,3,,
"Comercio al por mayor (141)",5,1,,4,,,
"Comercio al por menor (142)",223,36,1,161,11,14,
"Hoteles y restaurantes (143)",97,47,4,39,6,1,
"Trans., almac. y comunicaciones (144)",81,25,13,43,,,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",51,38,7,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",30,27,3,,,,
"Enseñanza (148)",36,34,,2,,,
"Servicios sociales y de salud (149)",8,7,,1,,,
"Otras activ. serv.comun.soc y personales (150)",41,7,5,29,,,
"Hogares privados con servicio doméstico (151)",25,,,,,,25
"Actividad economica no especificada (153)",87,24,5,56,1,1,
"Hombres (154)",3480,131,925,2039,337,43,5
"Agric., ganadería, caza y silvicultura (155)",914,2,588,213,73,38,
"Pesca (156)",403,,209,191,3,,
"Explotación de minas y canteras (157)",1779,,54,1477,245,3,
"Industrias manufactureras (158)",39,4,16,17,2,,
"Suministro de electricidad, gas y agua (159)",1,,1,,,,
"Construcción (160)",50,1,30,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,13,1,52,10,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",14,3,,8,3,,
"Comercio al por mayor (163)",3,1,,2,,,
"Comercio al por menor (164)",60,9,1,42,7,1,
"Hoteles y restaurantes (165)",24,16,2,4,2,,
"Trans., almac. y comunicaciones (166)",78,24,12,42,,,
"Activid.inmobil., empres. y alquileres (168)",41,33,4,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,14,,,,,
"Enseñanza (170)",9,8,,1,,,
"Servicios sociales y de salud (171)",3,2,,1,,,
"Otras activ. serv.comun.soc y personales (172)",20,4,4,12,,,
"Hogares privados con servicio doméstico (173)",5,,,,,,5
"Actividad economica no especificada (175)",23,10,4,7,1,1,
"Mujeres (176)",814,131,227,355,51,30,20
"Agric., ganadería, caza y silvicultura (177)",252,,198,26,13,15,
"Pesca (178)",4,,3,,,1,
"Explotación de minas y canteras (179)",134,2,4,98,30,,
"Industrias manufactureras (180)",16,2,9,5,,,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",166,28,,121,4,13,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",2,,,2,,,
"Comercio al por menor (186)",163,27,,119,4,13,
"Hoteles y restaurantes (187)",73,31,2,35,4,1,
"Trans., almac. y comunicaciones (188)",3,1,1,1,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",10,5,3,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",16,13,3,,,,
"Enseñanza (192)",27,26,,1,,,
"Servicios sociales y de salud (193)",5,5,,,,,
"Otras activ. serv.comun.soc y personales (194)",21,3,1,17,,,
"Hogares privados con servicio doméstico (195)",20,,,,,,20
"Actividad economica no especificada (197)",64,14,1,49,,,
