"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",315,45,128,133,5,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1576,50,890,73,1,561,1,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",36,6,9,14,,7,,
"Desocupado (103)",470,,,,,,,470
"Mujeres (104)",1628,141,138,608,10,462,161,108
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",56,47,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",21,17,,3,,1,,
"Jefes y empleados de oficina (108)",26,26,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",180,15,3,141,1,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",338,3,,330,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",31,,13,15,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,1,2,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",758,19,112,67,2,397,161,
"Ocupación no especificada (115)",103,11,8,41,1,42,,
"Desocupado (116)",108,,,,,,,108
