"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (122)",71,25,6,35,2,3,
"Intermediación financiera (123)",4,,,4,,,
"Activid.inmobil., empres. y alquileres (124)",67,55,2,10,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",170,140,30,,,,
"Enseñanza (126)",366,329,,36,1,,
"Servicios sociales y de salud (127)",90,80,3,6,,1,
"Otras activ. serv.comun.soc y personales (128)",176,88,2,82,2,2,
"Hogares privados con servicio doméstico (129)",350,,,,,,350
"Actividad economica no especificada (131)",268,82,26,131,6,23,
,,,,,,,
"RURAL (132)",1318,104,260,802,12,124,16
"Agric., ganadería, caza y silvicultura (133)",957,2,204,624,7,120,
"Pesca (134)",38,,7,26,5,,
"Industrias manufactureras (136)",20,1,10,9,,,
"Construcción (138)",33,,25,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",57,4,2,49,,2,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,,1,8,,,
"Comercio al por menor (142)",48,4,1,41,,2,
"Hoteles y restaurantes (143)",17,4,1,12,,,
"Trans., almac. y comunicaciones (144)",65,4,6,55,,,
"Activid.inmobil., empres. y alquileres (146)",24,22,2,,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",18,17,1,,,,
"Enseñanza (148)",35,30,,5,,,
"Servicios sociales y de salud (149)",5,5,,,,,
"Otras activ. serv.comun.soc y personales (150)",17,11,,5,,1,
"Hogares privados con servicio doméstico (151)",16,,,,,,16
"Actividad economica no especificada (153)",16,4,2,9,,1,
"Hombres (154)",1175,68,252,743,12,99,1
"Agric., ganadería, caza y silvicultura (155)",913,2,199,608,7,97,
"Pesca (156)",38,,7,26,5,,
"Industrias manufactureras (158)",20,1,10,9,,,
"Construcción (160)",33,,25,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",30,2,2,25,,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",8,,1,7,,,
"Comercio al por menor (164)",22,2,1,18,,1,
"Hoteles y restaurantes (165)",5,2,,3,,,
"Trans., almac. y comunicaciones (166)",65,4,6,55,,,
"Activid.inmobil., empres. y alquileres (168)",22,21,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",13,12,1,,,,
"Enseñanza (170)",14,14,,,,,
"Servicios sociales y de salud (171)",2,2,,,,,
"Otras activ. serv.comun.soc y personales (172)",8,5,,2,,1,
"Hogares privados con servicio doméstico (173)",1,,,,,,1
"Actividad economica no especificada (175)",11,3,1,7,,,
"Mujeres (176)",143,36,8,59,,25,15
"Agric., ganadería, caza y silvicultura (177)",44,,5,16,,23,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",27,2,,24,,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por menor (186)",26,2,,23,,1,
"Hoteles y restaurantes (187)",12,2,1,9,,,
"Activid.inmobil., empres. y alquileres (190)",2,1,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",5,5,,,,,
"Enseñanza (192)",21,16,,5,,,
"Servicios sociales y de salud (193)",3,3,,,,,
"Otras activ. serv.comun.soc y personales (194)",9,6,,3,,,
"Hogares privados con servicio doméstico (195)",15,,,,,,15
"Actividad economica no especificada (197)",5,1,1,2,,1,
