"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",103,3,60,32,2,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2073,10,1216,15,,829,3,
"Ocupación no especificada (102)",48,7,9,23,,9,,
"Desocupado (103)",237,,,,,,,237
"Mujeres (104)",2767,108,298,926,7,1359,18,51
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",84,76,,7,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",12,10,,1,,1,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",92,2,5,77,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",709,,,702,6,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",31,,5,25,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,,,3,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1663,8,277,44,,1316,18,
"Ocupación no especificada (115)",112,3,11,67,,31,,
"Desocupado (116)",51,,,,,,,51
