"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Obreros construc.,conf., papel, fab., instr. (092)",849,46,168,606,20,9,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",14835,125,12087,324,3,2284,12
"Otra (094)",9,9,,,,,
"Ocupación no especificada (095)",300,29,140,75,5,51,
"Mujeres (096)",2832,377,581,1005,34,520,315
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,3,,,,,
"Profes., científicos e intelectuales (098)",189,164,,23,1,1,
"Técnicos de nivel medio y trab. asimilados (099)",62,51,,10,,1,
"Jefes y empleados de oficina (100)",38,38,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",458,57,2,337,3,59,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",179,1,,160,18,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",86,,25,55,2,4,
"Obreros construc.,conf., papel, fab., instr. (104)",5,,2,2,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",1321,25,470,189,,322,315
"Ocupación no especificada (107)",491,38,82,229,10,132,
