"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Servicios sociales y de salud (127)",65,64,,1,,,
"Otras activ. serv.comun.soc y personales (128)",32,11,1,18,1,1,
"Hogares privados con servicio doméstico (129)",41,,,,,,41
"Actividad economica no especificada (131)",65,7,4,42,3,9,
,,,,,,,
"RURAL (132)",20151,423,1873,11543,575,5670,67
"Agric., ganadería, caza y silvicultura (133)",17178,5,910,10370,454,5439,
"Pesca (134)",1,,,1,,,
"Explotación de minas y canteras (135)",1448,1,746,536,90,75,
"Industrias manufactureras (136)",72,,16,52,2,2,
"Suministro de electricidad, gas y agua (137)",2,1,1,,,,
"Construcción (138)",202,1,144,44,3,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",461,14,2,351,14,80,
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,2,6,,1,
"Comercio al por mayor (141)",14,4,,7,2,1,
"Comercio al por menor (142)",438,10,,338,12,78,
"Hoteles y restaurantes (143)",49,4,2,29,,14,
"Trans., almac. y comunicaciones (144)",90,9,21,47,1,12,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",20,9,7,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",53,43,10,,,,
"Enseñanza (148)",290,278,,11,,1,
"Servicios sociales y de salud (149)",38,35,,3,,,
"Otras activ. serv.comun.soc y personales (150)",23,9,4,8,1,1,
"Hogares privados con servicio doméstico (151)",67,,,,,,67
"Actividad economica no especificada (153)",155,12,10,88,9,36,
"Hombres (154)",13212,299,1564,8912,472,1942,23
"Agric., ganadería, caza y silvicultura (155)",10938,5,650,8096,363,1824,
"Pesca (156)",1,,,1,,,
"Explotación de minas y canteras (157)",1349,1,712,482,90,64,
"Industrias manufactureras (158)",58,,13,41,2,2,
"Suministro de electricidad, gas y agua (159)",2,1,1,,,,
"Construcción (160)",196,1,141,42,2,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",193,7,2,153,8,23,
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,2,4,,,
"Comercio al por mayor (163)",9,3,,4,2,,
"Comercio al por menor (164)",178,4,,145,6,23,
"Hoteles y restaurantes (165)",6,,1,4,,1,
"Trans., almac. y comunicaciones (166)",80,7,20,43,1,9,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",18,8,6,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",47,37,10,,,,
"Enseñanza (170)",208,200,,7,,1,
"Servicios sociales y de salud (171)",21,18,,3,,,
"Otras activ. serv.comun.soc y personales (172)",12,6,3,3,,,
"Hogares privados con servicio doméstico (173)",23,,,,,,23
"Actividad economica no especificada (175)",59,7,5,34,5,8,
"Mujeres (176)",6939,124,309,2631,103,3728,44
"Agric., ganadería, caza y silvicultura (177)",6240,,260,2274,91,3615,
"Explotación de minas y canteras (179)",99,,34,54,,11,
"Industrias manufactureras (180)",14,,3,11,,,
"Construcción (182)",6,,3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",268,7,,198,6,57,
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,2,,1,
"Comercio al por mayor (185)",5,1,,3,,1,
"Comercio al por menor (186)",260,6,,193,6,55,
"Hoteles y restaurantes (187)",43,4,1,25,,13,
"Trans., almac. y comunicaciones (188)",10,2,1,4,,3,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,6,,,,,
"Enseñanza (192)",82,78,,4,,,
"Servicios sociales y de salud (193)",17,17,,,,,
"Otras activ. serv.comun.soc y personales (194)",11,3,1,5,1,1,
"Hogares privados con servicio doméstico (195)",44,,,,,,44
"Actividad economica no especificada (197)",96,5,5,54,4,28,
