"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",91,79,12,,,,
"Enseñanza (126)",309,283,1,24,1,,
"Servicios sociales y de salud (127)",92,90,,2,,,
"Otras activ. serv.comun.soc y personales (128)",49,12,2,32,1,2,
"Hogares privados con servicio doméstico (129)",134,,,,,,134
"Actividad economica no especificada (131)",127,23,10,61,3,30,
,,,,,,,
"RURAL (132)",21924,675,5643,10324,358,4839,85
"Agric., ganadería, caza y silvicultura (133)",19365,7,5269,9099,331,4659,
"Pesca (134)",7,,,7,,,
"Explotación de minas y canteras (135)",21,,18,,2,1,
"Industrias manufactureras (136)",176,1,47,120,1,7,
"Suministro de electricidad, gas y agua (137)",4,,4,,,,
"Construcción (138)",226,3,143,46,7,27,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",622,24,5,537,3,53,
"Venta, mant.y rep. veh.autom y motoc. (140)",18,1,4,12,,1,
"Comercio al por mayor (141)",29,1,,28,,,
"Comercio al por menor (142)",575,22,1,497,3,52,
"Hoteles y restaurantes (143)",178,25,8,126,4,15,
"Trans., almac. y comunicaciones (144)",172,20,38,110,2,2,
"Intermediación financiera (145)",1,,,1,,,
"Activid.inmobil., empres. y alquileres (146)",43,34,3,4,2,,
"Admin.pub. y defensa; p. segur soc.afil (147)",100,70,30,,,,
"Enseñanza (148)",378,350,,24,3,1,
"Servicios sociales y de salud (149)",101,85,2,13,1,,
"Otras activ. serv.comun.soc y personales (150)",46,12,6,27,1,,
"Hogares privados con servicio doméstico (151)",85,,,,,,85
"Actividad economica no especificada (153)",399,44,70,210,1,74,
"Hombres (154)",16191,390,4516,8464,313,2502,6
"Agric., ganadería, caza y silvicultura (155)",14820,5,4205,7879,296,2435,
"Pesca (156)",7,,,7,,,
"Explotación de minas y canteras (157)",20,,18,,1,1,
"Industrias manufactureras (158)",100,1,32,64,1,2,
"Suministro de electricidad, gas y agua (159)",4,,4,,,,
"Construcción (160)",222,2,140,46,7,27,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",269,14,5,236,1,13,
"Venta, mant.y rep. veh.autom y motoc. (162)",17,1,4,11,,1,
"Comercio al por mayor (163)",18,1,,17,,,
"Comercio al por menor (164)",234,12,1,208,1,12,
"Hoteles y restaurantes (165)",28,6,1,20,1,,
"Trans., almac. y comunicaciones (166)",169,17,38,110,2,2,
"Activid.inmobil., empres. y alquileres (168)",37,29,3,3,2,,
"Admin.pub. y defensa; p. segur soc.afil (169)",78,51,27,,,,
"Enseñanza (170)",215,202,,11,2,,
"Servicios sociales y de salud (171)",46,33,2,11,,,
"Otras activ. serv.comun.soc y personales (172)",26,9,4,13,,,
"Hogares privados con servicio doméstico (173)",6,,,,,,6
"Actividad economica no especificada (175)",144,21,37,64,,22,
"Mujeres (176)",5733,285,1127,1860,45,2337,79
"Agric., ganadería, caza y silvicultura (177)",4545,2,1064,1220,35,2224,
"Explotación de minas y canteras (179)",1,,,,1,,
"Industrias manufactureras (180)",76,,15,56,,5,
"Construcción (182)",4,1,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",353,10,,301,2,40,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",11,,,11,,,
"Comercio al por menor (186)",341,10,,289,2,40,
"Hoteles y restaurantes (187)",150,19,7,106,3,15,
"Trans., almac. y comunicaciones (188)",3,3,,,,,
"Intermediación financiera (189)",1,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",6,5,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",22,19,3,,,,
"Enseñanza (192)",163,148,,13,1,1,
"Servicios sociales y de salud (193)",55,52,,2,1,,
"Otras activ. serv.comun.soc y personales (194)",20,3,2,14,1,,
"Hogares privados con servicio doméstico (195)",79,,,,,,79
"Actividad economica no especificada (197)",255,23,33,146,1,52,
