"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Desocupado (103)",264,,,,,,,264
"Mujeres (104)",641,92,76,205,1,163,37,67
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",69,69,,,,,,
"Técnicos de nivel medio y trab. asimilados (107)",2,1,,1,,,,
"Jefes y empleados de oficina (108)",8,8,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",55,5,3,36,1,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",58,,,58,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,2,6,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,2,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",245,7,64,19,,118,37,
"Ocupación no especificada (115)",124,1,5,84,,34,,
"Desocupado (116)",67,,,,,,,67
