"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4656,2,,4428,226,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",79,,24,54,,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",135,5,60,64,,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3968,17,2440,15,,1491,5,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",28,,8,11,1,8,,
"Desocupado (103)",215,,,,,,,215
"Mujeres (104)",2681,169,304,864,57,1153,87,47
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",126,118,,8,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,13,,2,,,1,
"Jefes y empleados de oficina (108)",9,9,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",69,9,3,43,,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",779,,,722,57,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,1,5,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1392,11,279,12,,1004,86,
"Ocupación no especificada (115)",232,5,21,72,,134,,
"Desocupado (116)",47,,,,,,,47
