"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",243,22,182,37,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",502,22,336,18,,123,3,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",343,90,223,23,3,4,,
"Desocupado (103)",72,,,,,,,72
"Mujeres (104)",659,118,153,204,5,148,17,14
"Profes., científicos e intelectuales (106)",59,56,,3,,,,
"Técnicos de nivel medio y trab. asimilados (107)",14,10,,2,1,1,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",75,12,6,43,2,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",95,,,95,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",18,,9,8,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,1,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",294,11,112,37,,117,17,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",76,17,25,15,2,17,,
"Desocupado (116)",14,,,,,,,14
